"Instance_number numeric","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
3201,577,64,2890,8956,0.243964,0.900156,0.166426,0.900156,0.833574,0.280915,0.277649,3.242068,0.003195
3202,577,64,2887,8959,0.243711,0.900156,0.16657,0.900156,0.83343,0.281121,0.277409,3.244875,0.003202
3203,576,65,2887,8959,0.243711,0.898596,0.16633,0.898596,0.83367,0.280702,0.277328,3.240187,0.003254
3204,576,65,2886,8960,0.243627,0.898596,0.166378,0.898596,0.833622,0.28077,0.277248,3.241123,0.003254
3205,576,65,2885,8961,0.243542,0.898596,0.166426,0.898596,0.833574,0.280839,0.277168,3.242059,0.003254
3206,576,65,2884,8962,0.243458,0.898596,0.166474,0.898596,0.833526,0.280907,0.277088,3.242996,0.003295
3207,576,65,2883,8963,0.243373,0.898596,0.166522,0.898596,0.833478,0.280976,0.277008,3.243934,0.003295
3208,576,65,2882,8964,0.243289,0.898596,0.16657,0.898596,0.83343,0.281044,0.276928,3.244872,0.0033
3209,576,65,2881,8965,0.243204,0.898596,0.166618,0.898596,0.833382,0.281113,0.276848,3.245811,0.003307
3210,576,65,2880,8966,0.24312,0.898596,0.166667,0.898596,0.833333,0.281181,0.276768,3.24675,0.003308
3211,576,65,2879,8967,0.243036,0.898596,0.166715,0.898596,0.833285,0.28125,0.276688,3.24769,0.003314
3212,576,65,2877,8969,0.242867,0.898596,0.166811,0.898596,0.833189,0.281387,0.276528,3.249571,0.003341
3213,576,65,2876,8970,0.242782,0.898596,0.16686,0.898596,0.83314,0.281456,0.276448,3.250512,0.003351
3214,576,65,2875,8971,0.242698,0.898596,0.166908,0.898596,0.833092,0.281525,0.276367,3.251454,0.003365
3215,576,65,2874,8972,0.242614,0.898596,0.166957,0.898596,0.833043,0.281594,0.276287,3.252396,0.003366
3216,576,65,2873,8973,0.242529,0.898596,0.167005,0.898596,0.832995,0.281663,0.276207,3.253339,0.003368
3217,576,65,2872,8974,0.242445,0.898596,0.167053,0.898596,0.832947,0.281731,0.276127,3.254283,0.003404
3218,576,65,2871,8975,0.24236,0.898596,0.167102,0.898596,0.832898,0.2818,0.276047,3.255227,0.003405
3219,576,65,2870,8976,0.242276,0.898596,0.16715,0.898596,0.83285,0.281869,0.275967,3.256172,0.003435
3220,576,65,2869,8977,0.242191,0.898596,0.167199,0.898596,0.832801,0.281938,0.275887,3.257117,0.003438
3221,576,65,2867,8979,0.242023,0.898596,0.167296,0.898596,0.832704,0.282076,0.275727,3.259009,0.003444
3222,576,65,2865,8981,0.241854,0.898596,0.167393,0.898596,0.832607,0.282215,0.275567,3.260903,0.003446
3223,576,65,2864,8982,0.241769,0.898596,0.167442,0.898596,0.832558,0.282284,0.275487,3.261851,0.003476
3224,576,65,2863,8983,0.241685,0.898596,0.167491,0.898596,0.832509,0.282353,0.275406,3.2628,0.003525
3225,576,65,2861,8985,0.241516,0.898596,0.167588,0.898596,0.832412,0.282491,0.275246,3.264698,0.00353
3226,576,65,2860,8986,0.241432,0.898596,0.167637,0.898596,0.832363,0.282561,0.275166,3.265648,0.003538
3227,576,65,2859,8987,0.241347,0.898596,0.167686,0.898596,0.832314,0.28263,0.275086,3.266599,0.003548
3228,576,65,2858,8988,0.241263,0.898596,0.167734,0.898596,0.832266,0.282699,0.275006,3.26755,0.003549
3229,576,65,2857,8989,0.241178,0.898596,0.167783,0.898596,0.832217,0.282769,0.274926,3.268502,0.003554
3230,576,65,2856,8990,0.241094,0.898596,0.167832,0.898596,0.832168,0.282838,0.274846,3.269454,0.003589
3231,575,66,2856,8990,0.241094,0.897036,0.16759,0.897036,0.83241,0.282417,0.274766,3.26473,0.003598
3232,575,66,2855,8991,0.24101,0.897036,0.167638,0.897036,0.832362,0.282486,0.274686,3.265681,0.003602
3233,575,66,2854,8992,0.240925,0.897036,0.167687,0.897036,0.832313,0.282555,0.274606,3.266634,0.003674
3234,575,66,2853,8993,0.240841,0.897036,0.167736,0.897036,0.832264,0.282625,0.274526,3.267587,0.003682
3235,575,66,2852,8994,0.240756,0.897036,0.167785,0.897036,0.832215,0.282694,0.274445,3.26854,0.003708
3236,575,66,2851,8995,0.240672,0.897036,0.167834,0.897036,0.832166,0.282764,0.274365,3.269494,0.003719
3237,575,66,2850,8996,0.240588,0.897036,0.167883,0.897036,0.832117,0.282833,0.274285,3.270449,0.003735
3238,575,66,2849,8997,0.240503,0.897036,0.167932,0.897036,0.832068,0.282903,0.274205,3.271404,0.003771
3239,575,66,2847,8999,0.240334,0.897036,0.16803,0.897036,0.83197,0.283042,0.274045,3.273316,0.003827
3240,575,66,2846,9000,0.24025,0.897036,0.16808,0.897036,0.83192,0.283112,0.273965,3.274273,0.003829
3241,574,67,2845,9001,0.240165,0.895476,0.167885,0.895476,0.832115,0.282759,0.273805,3.27049,0.003841
3242,574,67,2844,9002,0.240081,0.895476,0.167934,0.895476,0.832066,0.282828,0.273725,3.271447,0.003846
3243,574,67,2843,9003,0.239997,0.895476,0.167984,0.895476,0.832016,0.282898,0.273645,3.272405,0.003877
3244,573,68,2843,9003,0.239997,0.893916,0.16774,0.893916,0.83226,0.282475,0.273565,3.26766,0.003882
3245,573,68,2842,9004,0.239912,0.893916,0.167789,0.893916,0.832211,0.282544,0.273484,3.268617,0.003886
3246,573,68,2841,9005,0.239828,0.893916,0.167838,0.893916,0.832162,0.282614,0.273404,3.269574,0.003904
3247,573,68,2840,9006,0.239743,0.893916,0.167887,0.893916,0.832113,0.282684,0.273324,3.270532,0.003916
3248,573,68,2839,9007,0.239659,0.893916,0.167937,0.893916,0.832063,0.282754,0.273244,3.271491,0.003919
3249,573,68,2838,9008,0.239575,0.893916,0.167986,0.893916,0.832014,0.282823,0.273164,3.27245,0.00392
3250,573,68,2837,9009,0.23949,0.893916,0.168035,0.893916,0.831965,0.282893,0.273084,3.273409,0.003931
3251,573,68,2836,9010,0.239406,0.893916,0.168084,0.893916,0.831916,0.282963,0.273004,3.27437,0.003992
3252,573,68,2835,9011,0.239321,0.893916,0.168134,0.893916,0.831866,0.283033,0.272924,3.27533,0.00401
3253,573,68,2831,9015,0.238984,0.893916,0.168331,0.893916,0.831669,0.283313,0.272604,3.279179,0.004011
3254,573,68,2830,9016,0.238899,0.893916,0.168381,0.893916,0.831619,0.283383,0.272523,3.280143,0.004012
3255,573,68,2829,9017,0.238815,0.893916,0.16843,0.893916,0.83157,0.283453,0.272443,3.281107,0.004019
3256,573,68,2828,9018,0.23873,0.893916,0.16848,0.893916,0.83152,0.283523,0.272363,3.282072,0.004041
3257,573,68,2827,9019,0.238646,0.893916,0.168529,0.893916,0.831471,0.283593,0.272283,3.283037,0.004046
3258,573,68,2826,9020,0.238562,0.893916,0.168579,0.893916,0.831421,0.283663,0.272203,3.284003,0.004049
3259,573,68,2825,9021,0.238477,0.893916,0.168629,0.893916,0.831371,0.283734,0.272123,3.284969,0.004055
3260,573,68,2824,9022,0.238393,0.893916,0.168678,0.893916,0.831322,0.283804,0.272043,3.285936,0.004064
3261,573,68,2823,9023,0.238308,0.893916,0.168728,0.893916,0.831272,0.283874,0.271963,3.286904,0.004083
3262,573,68,2822,9024,0.238224,0.893916,0.168778,0.893916,0.831222,0.283944,0.271883,3.287872,0.004097
3263,573,68,2821,9025,0.238139,0.893916,0.168827,0.893916,0.831173,0.284015,0.271803,3.288841,0.0041
3264,573,68,2820,9026,0.238055,0.893916,0.168877,0.893916,0.831123,0.284085,0.271723,3.28981,0.004128
3265,573,68,2819,9027,0.237971,0.893916,0.168927,0.893916,0.831073,0.284156,0.271643,3.29078,0.004161
3266,573,68,2818,9028,0.237886,0.893916,0.168977,0.893916,0.831023,0.284226,0.271562,3.291751,0.004163
3267,573,68,2816,9030,0.237717,0.893916,0.169076,0.893916,0.830924,0.284367,0.271402,3.293693,0.004164
3268,573,68,2815,9031,0.237633,0.893916,0.169126,0.893916,0.830874,0.284438,0.271322,3.294665,0.004164
3269,573,68,2814,9032,0.237549,0.893916,0.169176,0.893916,0.830824,0.284508,0.271242,3.295638,0.00417
3270,573,68,2812,9034,0.23738,0.893916,0.169276,0.893916,0.830724,0.28465,0.271082,3.297585,0.004172
3271,573,68,2810,9036,0.237211,0.893916,0.169376,0.893916,0.830624,0.284791,0.270922,3.299535,0.004186
3272,573,68,2809,9037,0.237126,0.893916,0.169426,0.893916,0.830574,0.284862,0.270842,3.30051,0.004187
3273,573,68,2807,9039,0.236958,0.893916,0.169527,0.893916,0.830473,0.285004,0.270682,3.302463,0.00419
3274,573,68,2806,9040,0.236873,0.893916,0.169577,0.893916,0.830423,0.285075,0.270601,3.303441,0.004197
3275,573,68,2805,9041,0.236789,0.893916,0.169627,0.893916,0.830373,0.285146,0.270521,3.304419,0.004214
3276,573,68,2804,9042,0.236704,0.893916,0.169677,0.893916,0.830323,0.285217,0.270441,3.305397,0.004231
3277,573,68,2803,9043,0.23662,0.893916,0.169727,0.893916,0.830273,0.285288,0.270361,3.306376,0.004243
3278,573,68,2802,9044,0.236536,0.893916,0.169778,0.893916,0.830222,0.285359,0.270281,3.307356,0.00427
3279,573,68,2801,9045,0.236451,0.893916,0.169828,0.893916,0.830172,0.28543,0.270201,3.308336,0.004278
3280,573,68,2799,9047,0.236282,0.893916,0.169929,0.893916,0.830071,0.285572,0.270041,3.310298,0.004281
3281,573,68,2798,9048,0.236198,0.893916,0.169979,0.893916,0.830021,0.285643,0.269961,3.31128,0.004288
3282,573,68,2797,9049,0.236113,0.893916,0.17003,0.893916,0.82997,0.285714,0.269881,3.312263,0.004293
3283,573,68,2795,9051,0.235945,0.893916,0.170131,0.893916,0.829869,0.285857,0.269721,3.31423,0.004296
3284,573,68,2793,9053,0.235776,0.893916,0.170232,0.893916,0.829768,0.286,0.26956,3.316199,0.004305
3285,572,69,2793,9053,0.235776,0.892356,0.169985,0.892356,0.830015,0.285572,0.26948,3.311395,0.004314
3286,572,69,2792,9054,0.235691,0.892356,0.170036,0.892356,0.829964,0.285643,0.2694,3.31238,0.004322
3287,572,69,2791,9055,0.235607,0.892356,0.170086,0.892356,0.829914,0.285714,0.26932,3.313365,0.004323
3288,572,69,2790,9056,0.235523,0.892356,0.170137,0.892356,0.829863,0.285786,0.26924,3.31435,0.004333
3289,572,69,2789,9057,0.235438,0.892356,0.170187,0.892356,0.829813,0.285857,0.26916,3.315336,0.00434
3290,572,69,2788,9058,0.235354,0.892356,0.170238,0.892356,0.829762,0.285929,0.26908,3.316323,0.004357
3291,572,69,2787,9059,0.235269,0.892356,0.170289,0.892356,0.829711,0.286,0.269,3.31731,0.004361
3292,571,70,2787,9059,0.235269,0.890796,0.170042,0.890796,0.829958,0.285571,0.26892,3.312497,0.004384
3293,571,70,2786,9060,0.235185,0.890796,0.170092,0.890796,0.829908,0.285643,0.26884,3.313484,0.004394
3294,571,70,2784,9062,0.235016,0.890796,0.170194,0.890796,0.829806,0.285786,0.268679,3.315459,0.004422
3295,571,70,2783,9063,0.234932,0.890796,0.170244,0.890796,0.829756,0.285857,0.268599,3.316448,0.004423
3296,571,70,2782,9064,0.234847,0.890796,0.170295,0.890796,0.829705,0.285929,0.268519,3.317437,0.004442
3297,571,70,2781,9065,0.234763,0.890796,0.170346,0.890796,0.829654,0.286001,0.268439,3.318426,0.004445
3298,571,70,2780,9066,0.234678,0.890796,0.170397,0.890796,0.829603,0.286072,0.268359,3.319417,0.00446
3299,571,70,2779,9067,0.234594,0.890796,0.170448,0.890796,0.829552,0.286144,0.268279,3.320407,0.004498
3300,571,70,2778,9068,0.23451,0.890796,0.170499,0.890796,0.829501,0.286216,0.268199,3.321399,0.004512
3301,571,70,2777,9069,0.234425,0.890796,0.17055,0.890796,0.82945,0.286287,0.268119,3.322391,0.004512
3302,571,70,2776,9070,0.234341,0.890796,0.170601,0.890796,0.829399,0.286359,0.268039,3.323384,0.004521
3303,571,70,2775,9071,0.234256,0.890796,0.170652,0.890796,0.829348,0.286431,0.267959,3.324377,0.004525
3304,571,70,2774,9072,0.234172,0.890796,0.170703,0.890796,0.829297,0.286503,0.267879,3.325371,0.004525
3305,571,70,2773,9073,0.234087,0.890796,0.170754,0.890796,0.829246,0.286575,0.267799,3.326365,0.004528
3306,571,70,2772,9074,0.234003,0.890796,0.170805,0.890796,0.829195,0.286647,0.267718,3.32736,0.004535
3307,571,70,2771,9075,0.233919,0.890796,0.170856,0.890796,0.829144,0.286719,0.267638,3.328356,0.004539
3308,571,70,2770,9076,0.233834,0.890796,0.170907,0.890796,0.829093,0.286791,0.267558,3.329352,0.004559
3309,571,70,2766,9080,0.233497,0.890796,0.171112,0.890796,0.828888,0.287079,0.267238,3.333343,0.004571
3310,571,70,2763,9083,0.233243,0.890796,0.171266,0.890796,0.828734,0.287296,0.266998,3.336342,0.00459
3311,571,70,2762,9084,0.233159,0.890796,0.171317,0.890796,0.828683,0.287368,0.266918,3.337343,0.00461
3312,571,70,2760,9086,0.23299,0.890796,0.17142,0.890796,0.82858,0.287513,0.266757,3.339347,0.004635
3313,571,70,2759,9087,0.232906,0.890796,0.171471,0.890796,0.828529,0.287585,0.266677,3.34035,0.004642
3314,571,70,2758,9088,0.232821,0.890796,0.171523,0.890796,0.828477,0.287657,0.266597,3.341353,0.004645
3315,571,70,2756,9090,0.232652,0.890796,0.171626,0.890796,0.828374,0.287802,0.266437,3.343362,0.004654
3316,571,70,2755,9091,0.232568,0.890796,0.171678,0.890796,0.828322,0.287875,0.266357,3.344367,0.00467
3317,571,70,2754,9092,0.232484,0.890796,0.171729,0.890796,0.828271,0.287948,0.266277,3.345373,0.004672
3318,571,70,2753,9093,0.232399,0.890796,0.171781,0.890796,0.828219,0.28802,0.266197,3.346379,0.004675
3319,571,70,2752,9094,0.232315,0.890796,0.171833,0.890796,0.828167,0.288093,0.266117,3.347386,0.004685
3320,571,70,2751,9095,0.23223,0.890796,0.171884,0.890796,0.828116,0.288166,0.266037,3.348394,0.004701
3321,571,70,2750,9096,0.232146,0.890796,0.171936,0.890796,0.828064,0.288238,0.265957,3.349402,0.004748
3322,571,70,2746,9100,0.231808,0.890796,0.172144,0.890796,0.827856,0.28853,0.265636,3.353441,0.004748
3323,571,70,2745,9101,0.231724,0.890796,0.172195,0.890796,0.827805,0.288602,0.265556,3.354453,0.004763
3324,571,70,2744,9102,0.231639,0.890796,0.172247,0.890796,0.827753,0.288675,0.265476,3.355465,0.004769
3325,571,70,2740,9106,0.231302,0.890796,0.172455,0.890796,0.827545,0.288968,0.265156,3.359518,0.004769
3326,571,70,2739,9107,0.231217,0.890796,0.172508,0.890796,0.827492,0.289041,0.265076,3.360533,0.004775
3327,571,70,2738,9108,0.231133,0.890796,0.17256,0.890796,0.82744,0.289114,0.264996,3.361549,0.004793
3328,571,70,2737,9109,0.231048,0.890796,0.172612,0.890796,0.827388,0.289187,0.264916,3.362565,0.004795
3329,571,70,2735,9111,0.23088,0.890796,0.172716,0.890796,0.827284,0.289334,0.264755,3.364599,0.004819
3330,571,70,2734,9112,0.230795,0.890796,0.172769,0.890796,0.827231,0.289407,0.264675,3.365617,0.004829
3331,571,70,2733,9113,0.230711,0.890796,0.172821,0.890796,0.827179,0.28948,0.264595,3.366636,0.004852
3332,571,70,2731,9115,0.230542,0.890796,0.172925,0.890796,0.827075,0.289627,0.264435,3.368675,0.004856
3333,571,70,2730,9116,0.230458,0.890796,0.172978,0.890796,0.827022,0.289701,0.264355,3.369696,0.00487
3334,571,70,2729,9117,0.230373,0.890796,0.17303,0.890796,0.82697,0.289774,0.264275,3.370717,0.004885
3335,571,70,2728,9118,0.230289,0.890796,0.173083,0.890796,0.826917,0.289848,0.264195,3.371738,0.004895
3336,571,70,2727,9119,0.230204,0.890796,0.173135,0.890796,0.826865,0.289921,0.264115,3.372761,0.004901
3337,570,71,2727,9119,0.230204,0.889236,0.172884,0.889236,0.827116,0.289487,0.264035,3.367875,0.004923
3338,570,71,2726,9120,0.23012,0.889236,0.172937,0.889236,0.827063,0.289561,0.263955,3.368897,0.004924
3339,570,71,2725,9121,0.230035,0.889236,0.172989,0.889236,0.827011,0.289634,0.263874,3.369919,0.004935
3340,570,71,2723,9123,0.229867,0.889236,0.173094,0.889236,0.826906,0.289781,0.263714,3.371966,0.004939
3341,570,71,2722,9124,0.229782,0.889236,0.173147,0.889236,0.826853,0.289855,0.263634,3.37299,0.004942
3342,570,71,2721,9125,0.229698,0.889236,0.1732,0.889236,0.8268,0.289929,0.263554,3.374015,0.004978
3343,570,71,2720,9126,0.229613,0.889236,0.173252,0.889236,0.826748,0.290003,0.263474,3.375041,0.004992
3344,570,71,2719,9127,0.229529,0.889236,0.173305,0.889236,0.826695,0.290076,0.263394,3.376067,0.005006
3345,570,71,2718,9128,0.229445,0.889236,0.173358,0.889236,0.826642,0.29015,0.263314,3.377094,0.005006
3346,570,71,2717,9129,0.22936,0.889236,0.17341,0.889236,0.82659,0.290224,0.263234,3.378121,0.005042
3347,570,71,2716,9130,0.229276,0.889236,0.173463,0.889236,0.826537,0.290298,0.263154,3.379149,0.005045
3348,570,71,2715,9131,0.229191,0.889236,0.173516,0.889236,0.826484,0.290372,0.263074,3.380178,0.005054
3349,570,71,2714,9132,0.229107,0.889236,0.173569,0.889236,0.826431,0.290446,0.262994,3.381207,0.005075
3350,570,71,2713,9133,0.229022,0.889236,0.173622,0.889236,0.826378,0.29052,0.262913,3.382237,0.005091
3351,570,71,2712,9134,0.228938,0.889236,0.173675,0.889236,0.826325,0.290594,0.262833,3.383268,0.005105
3352,570,71,2710,9136,0.228769,0.889236,0.17378,0.889236,0.82622,0.290742,0.262673,3.385331,0.005105
3353,570,71,2709,9137,0.228685,0.889236,0.173833,0.889236,0.826167,0.290816,0.262593,3.386363,0.005124
3354,570,71,2708,9138,0.2286,0.889236,0.173887,0.889236,0.826113,0.290891,0.262513,3.387396,0.005156
3355,570,71,2707,9139,0.228516,0.889236,0.17394,0.889236,0.82606,0.290965,0.262433,3.38843,0.005211
3356,570,71,2706,9140,0.228432,0.889236,0.173993,0.889236,0.826007,0.291039,0.262353,3.389464,0.005247
3357,570,71,2705,9141,0.228347,0.889236,0.174046,0.889236,0.825954,0.291113,0.262273,3.390499,0.005264
3358,570,71,2704,9142,0.228263,0.889236,0.174099,0.889236,0.825901,0.291188,0.262193,3.391535,0.005278
3359,570,71,2702,9144,0.228094,0.889236,0.174205,0.889236,0.825795,0.291337,0.262033,3.393608,0.005321
3360,570,71,2701,9145,0.228009,0.889236,0.174259,0.889236,0.825741,0.291411,0.261952,3.394645,0.005337
3361,570,71,2699,9147,0.227841,0.889236,0.174365,0.889236,0.825635,0.29156,0.261792,3.396722,0.005345
3362,570,71,2698,9148,0.227756,0.889236,0.174419,0.889236,0.825581,0.291635,0.261712,3.397761,0.005351
3363,570,71,2697,9149,0.227672,0.889236,0.174472,0.889236,0.825528,0.291709,0.261632,3.398802,0.005364
3364,570,71,2696,9150,0.227587,0.889236,0.174525,0.889236,0.825475,0.291784,0.261552,3.399842,0.005368
3365,570,71,2695,9151,0.227503,0.889236,0.174579,0.889236,0.825421,0.291859,0.261472,3.400883,0.005379
3366,570,71,2694,9152,0.227419,0.889236,0.174632,0.889236,0.825368,0.291933,0.261392,3.401925,0.005384
3367,570,71,2693,9153,0.227334,0.889236,0.174686,0.889236,0.825314,0.292008,0.261312,3.402968,0.005385
3368,570,71,2691,9155,0.227165,0.889236,0.174793,0.889236,0.825207,0.292158,0.261152,3.405055,0.005426
3369,570,71,2690,9156,0.227081,0.889236,0.174847,0.889236,0.825153,0.292233,0.261072,3.4061,0.005436
3370,570,71,2689,9157,0.226996,0.889236,0.1749,0.889236,0.8251,0.292308,0.260991,3.407145,0.005471
3371,570,71,2687,9159,0.226828,0.889236,0.175008,0.889236,0.824992,0.292458,0.260831,3.409237,0.005475
3372,570,71,2686,9160,0.226743,0.889236,0.175061,0.889236,0.824939,0.292533,0.260751,3.410284,0.005478
3373,570,71,2685,9161,0.226659,0.889236,0.175115,0.889236,0.824885,0.292608,0.260671,3.411332,0.005517
3374,570,71,2684,9162,0.226574,0.889236,0.175169,0.889236,0.824831,0.292683,0.260591,3.41238,0.005528
3375,570,71,2683,9163,0.22649,0.889236,0.175223,0.889236,0.824777,0.292758,0.260511,3.413429,0.005557
3376,570,71,2682,9164,0.226406,0.889236,0.175277,0.889236,0.824723,0.292833,0.260431,3.414479,0.005574
3377,570,71,2680,9166,0.226237,0.889236,0.175385,0.889236,0.824615,0.292984,0.260271,3.41658,0.005589
3378,570,71,2679,9167,0.226152,0.889236,0.175439,0.889236,0.824561,0.293059,0.260191,3.417631,0.005602
3379,570,71,2678,9168,0.226068,0.889236,0.175493,0.889236,0.824507,0.293134,0.260111,3.418684,0.005603
3380,570,71,2674,9172,0.22573,0.889236,0.175709,0.889236,0.824291,0.293436,0.25979,3.422899,0.005659
3381,570,71,2673,9173,0.225646,0.889236,0.175763,0.889236,0.824237,0.293512,0.25971,3.423955,0.005705
3382,570,71,2672,9174,0.225561,0.889236,0.175817,0.889236,0.824183,0.293587,0.25963,3.425011,0.00572
3383,570,71,2669,9177,0.225308,0.889236,0.17598,0.889236,0.82402,0.293814,0.25939,3.428183,0.005747
3384,570,71,2668,9178,0.225224,0.889236,0.176035,0.889236,0.823965,0.29389,0.25931,3.429242,0.005753
3385,570,71,2667,9179,0.225139,0.889236,0.176089,0.889236,0.823911,0.293966,0.25923,3.430301,0.005763
3386,570,71,2666,9180,0.225055,0.889236,0.176143,0.889236,0.823857,0.294042,0.25915,3.431361,0.005786
3387,570,71,2664,9182,0.224886,0.889236,0.176252,0.889236,0.823748,0.294194,0.258989,3.433483,0.005795
3388,570,71,2663,9183,0.224802,0.889236,0.176307,0.889236,0.823693,0.294269,0.258909,3.434545,0.00581
3389,570,71,2662,9184,0.224717,0.889236,0.176361,0.889236,0.823639,0.294345,0.258829,3.435608,0.005835
3390,570,71,2661,9185,0.224633,0.889236,0.176416,0.889236,0.823584,0.294421,0.258749,3.436671,0.005839
3391,570,71,2660,9186,0.224548,0.889236,0.176471,0.889236,0.823529,0.294498,0.258669,3.437735,0.005839
3392,570,71,2659,9187,0.224464,0.889236,0.176525,0.889236,0.823475,0.294574,0.258589,3.4388,0.005854
3393,570,71,2658,9188,0.22438,0.889236,0.17658,0.889236,0.82342,0.29465,0.258509,3.439865,0.005862
3394,570,71,2654,9192,0.224042,0.889236,0.176799,0.889236,0.823201,0.294955,0.258189,3.444133,0.00587
3395,570,71,2653,9193,0.223957,0.889236,0.176854,0.889236,0.823146,0.295031,0.258108,3.445202,0.005878
3396,570,71,2649,9197,0.22362,0.889236,0.177074,0.889236,0.822926,0.295337,0.257788,3.449483,0.005879
3397,570,71,2648,9198,0.223535,0.889236,0.177129,0.889236,0.822871,0.295413,0.257708,3.450555,0.00589
3398,570,71,2646,9200,0.223367,0.889236,0.177239,0.889236,0.822761,0.295567,0.257548,3.4527,0.005904
3399,570,71,2645,9201,0.223282,0.889236,0.177294,0.889236,0.822706,0.295643,0.257468,3.453774,0.005917
3400,570,71,2644,9202,0.223198,0.889236,0.177349,0.889236,0.822651,0.29572,0.257388,3.454849,0.005919
3401,570,71,2643,9203,0.223113,0.889236,0.177404,0.889236,0.822596,0.295797,0.257308,3.455924,0.005926
3402,570,71,2642,9204,0.223029,0.889236,0.17746,0.889236,0.82254,0.295873,0.257228,3.457,0.005929
3403,570,71,2640,9206,0.22286,0.889236,0.17757,0.889236,0.82243,0.296027,0.257067,3.459154,0.005932
3404,570,71,2639,9207,0.222776,0.889236,0.177625,0.889236,0.822375,0.296104,0.256987,3.460232,0.005942
3405,570,71,2638,9208,0.222691,0.889236,0.177681,0.889236,0.822319,0.296181,0.256907,3.461311,0.005975
3406,570,71,2637,9209,0.222607,0.889236,0.177736,0.889236,0.822264,0.296258,0.256827,3.46239,0.005991
3407,570,71,2635,9211,0.222438,0.889236,0.177847,0.889236,0.822153,0.296412,0.256667,3.464551,0.005991
3408,570,71,2632,9214,0.222185,0.889236,0.178014,0.889236,0.821986,0.296643,0.256427,3.467797,0.006006
3409,570,71,2630,9216,0.222016,0.889236,0.178125,0.889236,0.821875,0.296798,0.256267,3.469964,0.006008
3410,570,71,2629,9217,0.221931,0.889236,0.178181,0.889236,0.821819,0.296875,0.256186,3.471049,0.00603
3411,570,71,2628,9218,0.221847,0.889236,0.178236,0.889236,0.821764,0.296952,0.256106,3.472134,0.0061
3412,570,71,2627,9219,0.221763,0.889236,0.178292,0.889236,0.821708,0.29703,0.256026,3.47322,0.006115
3413,570,71,2625,9221,0.221594,0.889236,0.178404,0.889236,0.821596,0.297185,0.255866,3.475394,0.006127
3414,570,71,2624,9222,0.221509,0.889236,0.17846,0.889236,0.82154,0.297262,0.255786,3.476482,0.006158
3415,570,71,2623,9223,0.221425,0.889236,0.178516,0.889236,0.821484,0.29734,0.255706,3.477571,0.006177
3416,570,71,2622,9224,0.221341,0.889236,0.178571,0.889236,0.821429,0.297417,0.255626,3.478661,0.006196
3417,570,71,2621,9225,0.221256,0.889236,0.178627,0.889236,0.821373,0.297495,0.255546,3.479751,0.006197
3418,570,71,2618,9228,0.221003,0.889236,0.178795,0.889236,0.821205,0.297728,0.255306,3.483025,0.006214
3419,569,72,2618,9228,0.221003,0.887676,0.178538,0.887676,0.821462,0.297283,0.255225,3.478006,0.006214
3420,569,72,2617,9229,0.220918,0.887676,0.178594,0.887676,0.821406,0.297361,0.255145,3.479097,0.006219
3421,569,72,2616,9230,0.220834,0.887676,0.17865,0.887676,0.82135,0.297439,0.255065,3.48019,0.00624
3422,569,72,2613,9233,0.220581,0.887676,0.178818,0.887676,0.821182,0.297672,0.254825,3.483471,0.006246
3423,569,72,2612,9234,0.220496,0.887676,0.178875,0.887676,0.821125,0.29775,0.254745,3.484566,0.006276
3424,569,72,2611,9235,0.220412,0.887676,0.178931,0.887676,0.821069,0.297828,0.254665,3.485662,0.006279
3425,569,72,2609,9237,0.220243,0.887676,0.179043,0.887676,0.820957,0.297984,0.254505,3.487855,0.00629
3426,569,72,2606,9240,0.21999,0.887676,0.179213,0.887676,0.820787,0.298218,0.254264,3.491151,0.006298
3427,569,72,2604,9242,0.219821,0.887676,0.179326,0.887676,0.820674,0.298374,0.254104,3.493351,0.006306
3428,569,72,2603,9243,0.219737,0.887676,0.179382,0.887676,0.820618,0.298453,0.254024,3.494453,0.006311
3429,569,72,2601,9245,0.219568,0.887676,0.179495,0.887676,0.820505,0.298609,0.253864,3.496657,0.006358
3430,569,72,2600,9246,0.219483,0.887676,0.179552,0.887676,0.820448,0.298688,0.253784,3.497761,0.006398
3431,569,72,2599,9247,0.219399,0.887676,0.179609,0.887676,0.820391,0.298766,0.253704,3.498865,0.006411
3432,569,72,2597,9249,0.21923,0.887676,0.179722,0.887676,0.820278,0.298923,0.253544,3.501075,0.006417
3433,569,72,2595,9251,0.219061,0.887676,0.179836,0.887676,0.820164,0.29908,0.253384,3.503288,0.006464
3434,569,72,2593,9253,0.218892,0.887676,0.179949,0.887676,0.820051,0.299237,0.253223,3.505504,0.006496
3435,569,72,2590,9256,0.218639,0.887676,0.18012,0.887676,0.81988,0.299474,0.252983,3.508833,0.006518
3436,569,72,2589,9257,0.218555,0.887676,0.180177,0.887676,0.819823,0.299553,0.252903,3.509944,0.00655
3437,569,72,2583,9263,0.218048,0.887676,0.18052,0.887676,0.81948,0.300026,0.252423,3.516626,0.006553
3438,569,72,2579,9267,0.217711,0.887676,0.18075,0.887676,0.81925,0.300343,0.252102,3.521094,0.006576
3439,569,72,2578,9268,0.217626,0.887676,0.180807,0.887676,0.819193,0.300422,0.252022,3.522213,0.006584
3440,569,72,2577,9269,0.217542,0.887676,0.180865,0.887676,0.819135,0.300502,0.251942,3.523333,0.006607
