"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
1858,1108,45,10813,7926,0.577032,0.960971,0.092945,0.960971,0.907055,0.169497,0.599286,1.603527,0.000066
1859,1108,45,10812,7927,0.576978,0.960971,0.092953,0.960971,0.907047,0.16951,0.599236,1.603661,0.000066
1860,1108,45,10811,7928,0.576925,0.960971,0.092961,0.960971,0.907039,0.169523,0.599186,1.603796,0.000066
1861,1108,45,10810,7929,0.576872,0.960971,0.092969,0.960971,0.907031,0.169536,0.599135,1.60393,0.000066
1862,1108,45,10809,7930,0.576818,0.960971,0.092976,0.960971,0.907024,0.169549,0.599085,1.604065,0.000066
1863,1108,45,10806,7933,0.576658,0.960971,0.093,0.960971,0.907,0.169588,0.598934,1.604469,0.000066
1864,1108,45,10805,7934,0.576605,0.960971,0.093008,0.960971,0.906992,0.1696,0.598884,1.604604,0.000066
1865,1108,45,10803,7936,0.576498,0.960971,0.093023,0.960971,0.906977,0.169626,0.598783,1.604873,0.000066
1866,1108,45,10800,7939,0.576338,0.960971,0.093047,0.960971,0.906953,0.169665,0.598633,1.605277,0.000066
1867,1107,46,10800,7939,0.576338,0.960104,0.092971,0.960104,0.907029,0.169525,0.598582,1.603963,0.000067
1868,1107,46,10799,7940,0.576285,0.960104,0.092978,0.960104,0.907022,0.169538,0.598532,1.604098,0.000067
1869,1107,46,10798,7941,0.576231,0.960104,0.092986,0.960104,0.907014,0.169551,0.598482,1.604233,0.000067
1870,1107,46,10797,7942,0.576178,0.960104,0.092994,0.960104,0.907006,0.169564,0.598432,1.604367,0.000067
1871,1107,46,10796,7943,0.576125,0.960104,0.093002,0.960104,0.906998,0.169577,0.598381,1.604502,0.000068
1872,1107,46,10795,7944,0.576071,0.960104,0.09301,0.960104,0.90699,0.16959,0.598331,1.604637,0.000068
1873,1107,46,10794,7945,0.576018,0.960104,0.093017,0.960104,0.906983,0.169603,0.598281,1.604772,0.000068
1874,1107,46,10792,7947,0.575911,0.960104,0.093033,0.960104,0.906967,0.169629,0.59818,1.605042,0.000068
1875,1107,46,10790,7949,0.575804,0.960104,0.093049,0.960104,0.906951,0.169655,0.59808,1.605311,0.000068
1876,1107,46,10789,7950,0.575751,0.960104,0.093056,0.960104,0.906944,0.169668,0.598029,1.605446,0.000068
1877,1107,46,10788,7951,0.575698,0.960104,0.093064,0.960104,0.906936,0.169681,0.597979,1.605581,0.000068
1878,1107,46,10774,7965,0.574951,0.960104,0.093174,0.960104,0.906826,0.169863,0.597275,1.607473,0.000068
1879,1107,46,10773,7966,0.574897,0.960104,0.093182,0.960104,0.906818,0.169876,0.597225,1.607609,0.000068
1880,1107,46,10772,7967,0.574844,0.960104,0.09319,0.960104,0.90681,0.16989,0.597175,1.607744,0.000069
1881,1107,46,10771,7968,0.574791,0.960104,0.093198,0.960104,0.906802,0.169903,0.597124,1.607879,0.000069
1882,1107,46,10768,7971,0.57463,0.960104,0.093221,0.960104,0.906779,0.169942,0.596974,1.608285,0.000069
1883,1107,46,10767,7972,0.574577,0.960104,0.093229,0.960104,0.906771,0.169955,0.596923,1.608421,0.000069
1884,1107,46,10766,7973,0.574524,0.960104,0.093237,0.960104,0.906763,0.169968,0.596873,1.608556,0.000069
1885,1107,46,10765,7974,0.57447,0.960104,0.093245,0.960104,0.906755,0.169981,0.596823,1.608692,0.000069
1886,1107,46,10764,7975,0.574417,0.960104,0.093252,0.960104,0.906748,0.169994,0.596773,1.608827,0.000069
1887,1107,46,10762,7977,0.57431,0.960104,0.093268,0.960104,0.906732,0.17002,0.596672,1.609099,0.000069
1888,1107,46,10759,7980,0.57415,0.960104,0.093292,0.960104,0.906708,0.170059,0.596521,1.609505,0.000069
1889,1107,46,10751,7988,0.573723,0.960104,0.093355,0.960104,0.906645,0.170164,0.596119,1.610591,0.00007
1890,1107,46,10750,7989,0.57367,0.960104,0.093363,0.960104,0.906637,0.170177,0.596069,1.610727,0.00007
1891,1107,46,10748,7991,0.573563,0.960104,0.093378,0.960104,0.906622,0.170203,0.595968,1.610999,0.00007
1892,1107,46,10745,7994,0.573403,0.960104,0.093402,0.960104,0.906598,0.170242,0.595817,1.611407,0.00007
1893,1107,46,10744,7995,0.57335,0.960104,0.09341,0.960104,0.90659,0.170255,0.595767,1.611543,0.00007
1894,1107,46,10743,7996,0.573296,0.960104,0.093418,0.960104,0.906582,0.170268,0.595717,1.611679,0.00007
1895,1107,46,10741,7998,0.57319,0.960104,0.093433,0.960104,0.906567,0.170295,0.595616,1.611951,0.00007
1896,1107,46,10740,7999,0.573136,0.960104,0.093441,0.960104,0.906559,0.170308,0.595566,1.612087,0.000071
1897,1107,46,10738,8001,0.57303,0.960104,0.093457,0.960104,0.906543,0.170334,0.595466,1.612359,0.000071
1898,1107,46,10736,8003,0.572923,0.960104,0.093473,0.960104,0.906527,0.17036,0.595365,1.612631,0.000071
1899,1107,46,10735,8004,0.572869,0.960104,0.093481,0.960104,0.906519,0.170373,0.595315,1.612767,0.000071
1900,1107,46,10731,8008,0.572656,0.960104,0.093512,0.960104,0.906488,0.170426,0.595114,1.613312,0.000071
1901,1106,47,10730,8009,0.572603,0.959237,0.093444,0.959237,0.906556,0.170298,0.595013,1.612127,0.000071
1902,1106,47,10729,8010,0.572549,0.959237,0.093452,0.959237,0.906548,0.170311,0.594963,1.612263,0.000071
1903,1106,47,10728,8011,0.572496,0.959237,0.09346,0.959237,0.90654,0.170324,0.594913,1.6124,0.000071
1904,1106,47,10725,8014,0.572336,0.959237,0.093483,0.959237,0.906517,0.170364,0.594762,1.612809,0.000071
1905,1106,47,10724,8015,0.572282,0.959237,0.093491,0.959237,0.906509,0.170377,0.594711,1.612945,0.000071
1906,1106,47,10722,8017,0.572176,0.959237,0.093507,0.959237,0.906493,0.170403,0.594611,1.613218,0.000071
1907,1106,47,10720,8019,0.572069,0.959237,0.093523,0.959237,0.906477,0.170429,0.59451,1.61349,0.000072
1908,1106,47,10718,8021,0.571962,0.959237,0.093539,0.959237,0.906461,0.170455,0.59441,1.613763,0.000072
1909,1106,47,10717,8022,0.571909,0.959237,0.093546,0.959237,0.906454,0.170469,0.59436,1.6139,0.000072
1910,1106,47,10714,8025,0.571749,0.959237,0.09357,0.959237,0.90643,0.170508,0.594209,1.614309,0.000072
1911,1106,47,10708,8031,0.571429,0.959237,0.093618,0.959237,0.906382,0.170587,0.593907,1.615129,0.000072
1912,1106,47,10705,8034,0.571268,0.959237,0.093642,0.959237,0.906358,0.170626,0.593756,1.61554,0.000072
1913,1106,47,10704,8035,0.571215,0.959237,0.093649,0.959237,0.906351,0.17064,0.593706,1.615676,0.000073
1914,1106,47,10702,8037,0.571108,0.959237,0.093665,0.959237,0.906335,0.170666,0.593605,1.61595,0.000073
1915,1106,47,10701,8038,0.571055,0.959237,0.093673,0.959237,0.906327,0.170679,0.593555,1.616087,0.000073
1916,1106,47,10699,8040,0.570948,0.959237,0.093689,0.959237,0.906311,0.170705,0.593455,1.616361,0.000073
1917,1106,47,10698,8041,0.570895,0.959237,0.093697,0.959237,0.906303,0.170719,0.593404,1.616498,0.000074
1918,1106,47,10690,8049,0.570468,0.959237,0.093761,0.959237,0.906239,0.170824,0.593002,1.617594,0.000074
1919,1106,47,10689,8050,0.570415,0.959237,0.093769,0.959237,0.906231,0.170837,0.592952,1.617731,0.000074
1920,1106,47,10688,8051,0.570361,0.959237,0.093776,0.959237,0.906224,0.17085,0.592902,1.617868,0.000074
1921,1106,47,10687,8052,0.570308,0.959237,0.093784,0.959237,0.906216,0.170864,0.592851,1.618005,0.000074
1922,1106,47,10684,8055,0.570148,0.959237,0.093808,0.959237,0.906192,0.170903,0.592701,1.618417,0.000074
1923,1106,47,10683,8056,0.570094,0.959237,0.093816,0.959237,0.906184,0.170916,0.59265,1.618554,0.000074
1924,1106,47,10682,8057,0.570041,0.959237,0.093824,0.959237,0.906176,0.17093,0.5926,1.618692,0.000074
1925,1106,47,10680,8059,0.569934,0.959237,0.09384,0.959237,0.90616,0.170956,0.592499,1.618966,0.000074
1926,1106,47,10679,8060,0.569881,0.959237,0.093848,0.959237,0.906152,0.170969,0.592449,1.619104,0.000074
1927,1106,47,10678,8061,0.569828,0.959237,0.093856,0.959237,0.906144,0.170982,0.592399,1.619241,0.000075
1928,1106,47,10666,8073,0.569187,0.959237,0.093952,0.959237,0.906048,0.171141,0.591796,1.620892,0.000075
1929,1106,47,10665,8074,0.569134,0.959237,0.09396,0.959237,0.90604,0.171154,0.591745,1.621029,0.000075
1930,1106,47,10664,8075,0.569081,0.959237,0.093968,0.959237,0.906032,0.171168,0.591695,1.621167,0.000075
1931,1106,47,10663,8076,0.569027,0.959237,0.093976,0.959237,0.906024,0.171181,0.591645,1.621305,0.000075
1932,1106,47,10647,8092,0.568173,0.959237,0.094104,0.959237,0.905896,0.171393,0.590841,1.623512,0.000075
1933,1106,47,10645,8094,0.568067,0.959237,0.09412,0.959237,0.90588,0.17142,0.59074,1.623788,0.000075
1934,1106,47,10644,8095,0.568013,0.959237,0.094128,0.959237,0.905872,0.171433,0.59069,1.623927,0.000075
1935,1106,47,10640,8099,0.5678,0.959237,0.09416,0.959237,0.90584,0.171486,0.590489,1.62448,0.000075
1936,1106,47,10636,8103,0.567586,0.959237,0.094192,0.959237,0.905808,0.171539,0.590288,1.625033,0.000075
1937,1106,47,10635,8104,0.567533,0.959237,0.0942,0.959237,0.9058,0.171553,0.590237,1.625171,0.000075
1938,1106,47,10634,8105,0.56748,0.959237,0.094208,0.959237,0.905792,0.171566,0.590187,1.62531,0.000076
1939,1106,47,10621,8118,0.566786,0.959237,0.094312,0.959237,0.905688,0.171739,0.589533,1.627112,0.000076
1940,1106,47,10618,8121,0.566626,0.959237,0.094336,0.959237,0.905664,0.171779,0.589383,1.627528,0.000076
1941,1106,47,10617,8122,0.566572,0.959237,0.094344,0.959237,0.905656,0.171792,0.589332,1.627667,0.000076
1942,1106,47,10615,8124,0.566466,0.959237,0.094361,0.959237,0.905639,0.171819,0.589232,1.627945,0.000076
1943,1106,47,10614,8125,0.566412,0.959237,0.094369,0.959237,0.905631,0.171833,0.589182,1.628083,0.000076
1944,1106,47,10613,8126,0.566359,0.959237,0.094377,0.959237,0.905623,0.171846,0.589131,1.628222,0.000076
1945,1106,47,10612,8127,0.566306,0.959237,0.094385,0.959237,0.905615,0.171859,0.589081,1.628361,0.000076
1946,1106,47,10605,8134,0.565932,0.959237,0.094441,0.959237,0.905559,0.171953,0.588729,1.629335,0.000077
1947,1106,47,10601,8138,0.565719,0.959237,0.094473,0.959237,0.905527,0.172006,0.588528,1.629891,0.000077
1948,1106,47,10595,8144,0.565398,0.959237,0.094522,0.959237,0.905478,0.172087,0.588226,1.630727,0.000077
1949,1106,47,10588,8151,0.565025,0.959237,0.094578,0.959237,0.905422,0.17218,0.587875,1.631703,0.000077
1950,1106,47,10586,8153,0.564918,0.959237,0.094595,0.959237,0.905405,0.172207,0.587774,1.631982,0.000077
1951,1106,47,10584,8155,0.564811,0.959237,0.094611,0.959237,0.905389,0.172234,0.587673,1.632262,0.000077
1952,1106,47,10582,8157,0.564705,0.959237,0.094627,0.959237,0.905373,0.172261,0.587573,1.632541,0.000077
1953,1106,47,10578,8161,0.564491,0.959237,0.094659,0.959237,0.905341,0.172314,0.587372,1.6331,0.000077
1954,1106,47,10577,8162,0.564438,0.959237,0.094667,0.959237,0.905333,0.172328,0.587322,1.63324,0.000077
1955,1106,47,10575,8164,0.564331,0.959237,0.094684,0.959237,0.905316,0.172355,0.587221,1.633519,0.000077
1956,1106,47,10571,8168,0.564118,0.959237,0.094716,0.959237,0.905284,0.172408,0.58702,1.634079,0.000077
1957,1106,47,10567,8172,0.563904,0.959237,0.094749,0.959237,0.905251,0.172462,0.586819,1.634639,0.000078
1958,1106,47,10566,8173,0.563851,0.959237,0.094757,0.959237,0.905243,0.172476,0.586769,1.634779,0.000078
1959,1106,47,10564,8175,0.563744,0.959237,0.094773,0.959237,0.905227,0.172503,0.586668,1.635059,0.000078
1960,1106,47,10563,8176,0.563691,0.959237,0.094781,0.959237,0.905219,0.172516,0.586618,1.635199,0.000078
1961,1106,47,10562,8177,0.563637,0.959237,0.094789,0.959237,0.905211,0.172529,0.586567,1.635339,0.000078
1962,1105,48,10546,8193,0.562783,0.958369,0.094842,0.958369,0.905158,0.172602,0.585713,1.636245,0.000078
1963,1105,48,10545,8194,0.56273,0.958369,0.09485,0.958369,0.90515,0.172616,0.585663,1.636385,0.000079
1964,1105,48,10541,8198,0.562517,0.958369,0.094882,0.958369,0.905118,0.17267,0.585461,1.636947,0.000079
1965,1105,48,10540,8199,0.562463,0.958369,0.094891,0.958369,0.905109,0.172683,0.585411,1.637088,0.000079
1966,1105,48,10539,8200,0.56241,0.958369,0.094899,0.958369,0.905101,0.172697,0.585361,1.637228,0.000079
1967,1105,48,10537,8202,0.562303,0.958369,0.094915,0.958369,0.905085,0.172724,0.58526,1.637509,0.000079
1968,1105,48,10536,8203,0.56225,0.958369,0.094923,0.958369,0.905077,0.172737,0.58521,1.63765,0.000079
1969,1105,48,10517,8222,0.561236,0.958369,0.095078,0.958369,0.904922,0.172994,0.584255,1.640327,0.000079
1970,1104,49,10513,8226,0.561022,0.957502,0.095033,0.957502,0.904967,0.172905,0.584004,1.639548,0.000079
1971,1104,49,10504,8235,0.560542,0.957502,0.095107,0.957502,0.904893,0.173027,0.583551,1.64082,0.00008
1972,1104,49,10503,8236,0.560489,0.957502,0.095115,0.957502,0.904885,0.173041,0.583501,1.640961,0.00008
1973,1104,49,10502,8237,0.560435,0.957502,0.095123,0.957502,0.904877,0.173054,0.583451,1.641102,0.00008
1974,1104,49,10501,8238,0.560382,0.957502,0.095131,0.957502,0.904869,0.173068,0.5834,1.641244,0.00008
1975,1104,49,10499,8240,0.560275,0.957502,0.095148,0.957502,0.904852,0.173095,0.5833,1.641527,0.00008
1976,1104,49,10498,8241,0.560222,0.957502,0.095156,0.957502,0.904844,0.173109,0.58325,1.641668,0.00008
1977,1104,49,10497,8242,0.560169,0.957502,0.095164,0.957502,0.904836,0.173122,0.583199,1.64181,0.00008
1978,1104,49,10496,8243,0.560115,0.957502,0.095172,0.957502,0.904828,0.173136,0.583149,1.641951,0.00008
1979,1104,49,10495,8244,0.560062,0.957502,0.095181,0.957502,0.904819,0.173149,0.583099,1.642093,0.000081
1980,1104,49,10491,8248,0.559848,0.957502,0.095213,0.957502,0.904787,0.173204,0.582898,1.642659,0.000081
1981,1104,49,10489,8250,0.559742,0.957502,0.09523,0.957502,0.90477,0.173231,0.582797,1.642943,0.000081
1982,1104,49,10488,8251,0.559688,0.957502,0.095238,0.957502,0.904762,0.173244,0.582747,1.643084,0.000081
1983,1104,49,10487,8252,0.559635,0.957502,0.095246,0.957502,0.904754,0.173258,0.582697,1.643226,0.000081
1984,1104,49,10484,8255,0.559475,0.957502,0.095271,0.957502,0.904729,0.173299,0.582546,1.643651,0.000081
1985,1104,49,10483,8256,0.559422,0.957502,0.095279,0.957502,0.904721,0.173312,0.582495,1.643793,0.000081
1986,1104,49,10471,8268,0.558781,0.957502,0.095378,0.957502,0.904622,0.173476,0.581892,1.645497,0.000081
1987,1104,49,10450,8289,0.55766,0.957502,0.095551,0.957502,0.904449,0.173762,0.580837,1.648488,0.000082
1988,1104,49,10447,8292,0.5575,0.957502,0.095576,0.957502,0.904424,0.173804,0.580686,1.648916,0.000082
1989,1104,49,10437,8302,0.556967,0.957502,0.095659,0.957502,0.904341,0.17394,0.580183,1.650345,0.000082
1990,1104,49,10427,8312,0.556433,0.957502,0.095742,0.957502,0.904258,0.174078,0.57968,1.651776,0.000082
1991,1104,49,10423,8316,0.55622,0.957502,0.095775,0.957502,0.904225,0.174132,0.579479,1.65235,0.000082
1992,1104,49,10422,8317,0.556166,0.957502,0.095783,0.957502,0.904217,0.174146,0.579429,1.652493,0.000082
1993,1104,49,10421,8318,0.556113,0.957502,0.095792,0.957502,0.904208,0.17416,0.579379,1.652636,0.000083
1994,1104,49,10419,8320,0.556006,0.957502,0.095808,0.957502,0.904192,0.174187,0.579278,1.652923,0.000083
1995,1104,49,10417,8322,0.555899,0.957502,0.095825,0.957502,0.904175,0.174215,0.579178,1.65321,0.000083
1996,1104,49,10416,8323,0.555846,0.957502,0.095833,0.957502,0.904167,0.174229,0.579127,1.653354,0.000083
1997,1104,49,10414,8325,0.555739,0.957502,0.09585,0.957502,0.90415,0.174256,0.579027,1.653641,0.000083
1998,1104,49,10413,8326,0.555686,0.957502,0.095858,0.957502,0.904142,0.17427,0.578976,1.653784,0.000083
1999,1104,49,10409,8330,0.555473,0.957502,0.095892,0.957502,0.904108,0.174325,0.578775,1.654359,0.000083
2000,1104,49,10405,8334,0.555259,0.957502,0.095925,0.957502,0.904075,0.17438,0.578574,1.654934,0.000083
2001,1104,49,10404,8335,0.555206,0.957502,0.095933,0.957502,0.904067,0.174394,0.578524,1.655078,0.000083
2002,1104,49,10402,8337,0.555099,0.957502,0.09595,0.957502,0.90405,0.174421,0.578423,1.655365,0.000083
2003,1104,49,10401,8338,0.555046,0.957502,0.095958,0.957502,0.904042,0.174435,0.578373,1.655509,0.000083
2004,1104,49,10396,8343,0.554779,0.957502,0.096,0.957502,0.904,0.174504,0.578122,1.656229,0.000083
2005,1104,49,10395,8344,0.554725,0.957502,0.096008,0.957502,0.903992,0.174518,0.578072,1.656373,0.000083
2006,1104,49,10394,8345,0.554672,0.957502,0.096017,0.957502,0.903983,0.174532,0.578021,1.656517,0.000083
2007,1104,49,10392,8347,0.554565,0.957502,0.096033,0.957502,0.903967,0.174559,0.577921,1.656805,0.000083
2008,1104,49,10391,8348,0.554512,0.957502,0.096042,0.957502,0.903958,0.174573,0.577871,1.656949,0.000084
2009,1104,49,10390,8349,0.554459,0.957502,0.09605,0.957502,0.90395,0.174587,0.57782,1.657094,0.000084
2010,1104,49,10387,8352,0.554299,0.957502,0.096075,0.957502,0.903925,0.174628,0.577669,1.657526,0.000084
2011,1104,49,10384,8355,0.554138,0.957502,0.0961,0.957502,0.9039,0.17467,0.577519,1.657959,0.000084
2012,1104,49,10379,8360,0.553872,0.957502,0.096142,0.957502,0.903858,0.174739,0.577267,1.658681,0.000084
2013,1104,49,10378,8361,0.553818,0.957502,0.09615,0.957502,0.90385,0.174753,0.577217,1.658825,0.000084
2014,1104,49,10377,8362,0.553765,0.957502,0.096159,0.957502,0.903841,0.174767,0.577167,1.65897,0.000084
2015,1104,49,10370,8369,0.553391,0.957502,0.096218,0.957502,0.903782,0.174863,0.576815,1.659982,0.000084
2016,1104,49,10369,8370,0.553338,0.957502,0.096226,0.957502,0.903774,0.174877,0.576765,1.660127,0.000084
2017,1104,49,10362,8377,0.552964,0.957502,0.096285,0.957502,0.903715,0.174974,0.576413,1.66114,0.000084
2018,1104,49,10360,8379,0.552858,0.957502,0.096301,0.957502,0.903699,0.175002,0.576312,1.66143,0.000084
2019,1104,49,10358,8381,0.552751,0.957502,0.096318,0.957502,0.903682,0.17503,0.576212,1.66172,0.000084
2020,1104,49,10348,8391,0.552217,0.957502,0.096402,0.957502,0.903598,0.175169,0.575709,1.663171,0.000084
2021,1104,49,10343,8396,0.55195,0.957502,0.096444,0.957502,0.903556,0.175238,0.575457,1.663897,0.000084
2022,1104,49,10342,8397,0.551897,0.957502,0.096453,0.957502,0.903547,0.175252,0.575407,1.664043,0.000084
2023,1104,49,10341,8398,0.551844,0.957502,0.096461,0.957502,0.903539,0.175266,0.575357,1.664188,0.000084
2024,1104,49,10340,8399,0.55179,0.957502,0.09647,0.957502,0.90353,0.17528,0.575307,1.664334,0.000085
2025,1104,49,10337,8402,0.55163,0.957502,0.096495,0.957502,0.903505,0.175322,0.575156,1.66477,0.000085
2026,1104,49,10328,8411,0.55115,0.957502,0.096571,0.957502,0.903429,0.175447,0.574703,1.666081,0.000085
2027,1104,49,10327,8412,0.551097,0.957502,0.096579,0.957502,0.903421,0.175461,0.574653,1.666226,0.000085
2028,1104,49,10326,8413,0.551043,0.957502,0.096588,0.957502,0.903412,0.175475,0.574603,1.666372,0.000085
2029,1104,49,10325,8414,0.55099,0.957502,0.096596,0.957502,0.903404,0.175489,0.574553,1.666518,0.000085
2030,1104,49,10321,8418,0.550776,0.957502,0.09663,0.957502,0.90337,0.175545,0.574351,1.667101,0.000085
2031,1104,49,10320,8419,0.550723,0.957502,0.096639,0.957502,0.903361,0.175559,0.574301,1.667247,0.000086
2032,1104,49,10319,8420,0.55067,0.957502,0.096647,0.957502,0.903353,0.175573,0.574251,1.667393,0.000086
2033,1104,49,10316,8423,0.55051,0.957502,0.096673,0.957502,0.903327,0.175614,0.5741,1.667831,0.000086
2034,1104,49,10313,8426,0.55035,0.957502,0.096698,0.957502,0.903302,0.175656,0.573949,1.66827,0.000086
2035,1104,49,10312,8427,0.550296,0.957502,0.096706,0.957502,0.903294,0.17567,0.573899,1.668416,0.000086
2036,1104,49,10310,8429,0.550189,0.957502,0.096723,0.957502,0.903277,0.175698,0.573799,1.668708,0.000086
2037,1104,49,10309,8430,0.550136,0.957502,0.096732,0.957502,0.903268,0.175712,0.573748,1.668854,0.000086
2038,1104,49,10308,8431,0.550083,0.957502,0.09674,0.957502,0.90326,0.175726,0.573698,1.669,0.000086
2039,1103,50,10306,8433,0.549976,0.956635,0.096678,0.956635,0.903322,0.175609,0.573547,1.667927,0.000086
2040,1103,50,10304,8435,0.549869,0.956635,0.096695,0.956635,0.903305,0.175637,0.573447,1.66822,0.000087
2041,1103,50,10303,8436,0.549816,0.956635,0.096703,0.956635,0.903297,0.175651,0.573396,1.668366,0.000087
2042,1103,50,10295,8444,0.549389,0.956635,0.096771,0.956635,0.903229,0.175763,0.572994,1.669537,0.000087
2043,1103,50,10294,8445,0.549336,0.956635,0.09678,0.956635,0.90322,0.175777,0.572944,1.669683,0.000087
2044,1103,50,10289,8450,0.549069,0.956635,0.096822,0.956635,0.903178,0.175847,0.572693,1.670416,0.000087
2045,1103,50,10278,8461,0.548482,0.956635,0.096916,0.956635,0.903084,0.176001,0.57214,1.672031,0.000087
2046,1103,50,10277,8462,0.548428,0.956635,0.096924,0.956635,0.903076,0.176015,0.572089,1.672178,0.000087
2047,1103,50,10276,8463,0.548375,0.956635,0.096933,0.956635,0.903067,0.176029,0.572039,1.672325,0.000088
2048,1103,50,10275,8464,0.548322,0.956635,0.096941,0.956635,0.903059,0.176043,0.571989,1.672472,0.000088
2049,1103,50,10272,8467,0.548162,0.956635,0.096967,0.956635,0.903033,0.176086,0.571838,1.672913,0.000088
2050,1103,50,10271,8468,0.548108,0.956635,0.096976,0.956635,0.903024,0.1761,0.571788,1.67306,0.000088
2051,1103,50,10262,8477,0.547628,0.956635,0.097052,0.956635,0.902948,0.176226,0.571335,1.674385,0.000088
2052,1103,50,10254,8485,0.547201,0.956635,0.097121,0.956635,0.902879,0.176339,0.570933,1.675564,0.000088
2053,1103,50,10253,8486,0.547148,0.956635,0.097129,0.956635,0.902871,0.176353,0.570883,1.675712,0.000088
2054,1103,50,10246,8493,0.546774,0.956635,0.097189,0.956635,0.902811,0.176452,0.570531,1.676745,0.000089
